gameid,win1,win2,win3,win4,win5,lose1,lose2,lose3,lose4,lose5
5499824445,灵罗娃娃,盲僧,不祥之刃,圣枪游侠,曙光女神,暮光之眼,元素女皇,刀锋舞者,赏金猎人,深海泰坦
5499069649,暮光之眼,法外狂徒,解脱者,探险家,曙光女神,海洋之灾,生化魔人,元素女皇,圣枪游侠,唤潮鲛姬
5499052236,暮光之眼,德玛西亚皇子,虚空之眼,赏金猎人,瓦洛兰之盾,无双剑姬,皎月女神,疾风剑豪,圣枪游侠,殇之木乃伊
5498980530,腕豪,永猎双子,虚空之眼,邪恶小法师,天启者,法外狂徒,虚空遁地兽,解脱者,深渊巨口,星籁歌姬
5498912742,未来守护者,元素女皇,符文法师,圣枪游侠,正义巨像,法外狂徒,刀锋之影,时间刺客,探险家,幻翎
5498798986,德玛西亚皇子,元素女皇,解脱者,圣枪游侠,唤潮鲛姬,符文法师,战争之影,愁云使者,荣耀行刑官,深海泰坦
5498753305,法外狂徒,灵罗娃娃,卡牌大师,赏金猎人,天启者,迷失之牙,刀锋之影,正义巨像,荣耀行刑官,血港鬼影
5498370597,放逐之刃,法外狂徒,虚空行者,远古巫灵,血港鬼影,未来守护者,德邦总管,猩红收割者,大发明家,时光守护者
5498275813,沙漠死神,元素女皇,猩红收割者,大发明家,幻翎,放逐之刃,皎月女神,影流之主,圣枪游侠,魔法猫咪
5498240928,亡灵战神,盲僧,沙漠皇帝,探险家,星界游神,未来守护者,含羞蓓蕾,影流之主,麦林炮手,唤潮鲛姬
5498157834,暮光之眼,岩雀,不屈之枪,暗夜猎手,仙灵女巫,武器大师,刀锋之影,解脱者,涤魂圣枪,曙光女神
5497294859,暗裔剑魔,狂野女猎手,影流之主,荣耀行刑官,唤潮鲛姬,影哨,虚空掠夺者,愁云使者,星籁歌姬,光辉女郎
5497064803,影流之镰,暮光之眼,皎月女神,残月之肃,仙灵女巫,腕豪,元素女皇,解脱者,众星之子,星籁歌姬
5496938303,疾风剑豪,岩雀,影流之镰,圣枪游侠,仙灵女巫,刀锋舞者,酒桶,法外狂徒,赏金猎人,魔法猫咪
5496790323,暗黑元首,永猎双子,离群之刺,荣耀行刑官,风暴之怒,仙灵女巫,傲之追猎者,影哨,赏金猎人,唤潮鲛姬
5495874706,法外狂徒,酒桶,影哨,荣耀行刑官,魂锁典狱长,离群之刺,时间刺客,影流之主,赏金猎人,琴瑟仙女
5495807732,刀锋之影,岩雀,元素女皇,残月之肃,牛头酋长,铸星龙王,影流之镰,封魔剑魂,圣枪游侠,唤潮鲛姬
5495803127,炼金术士,影流之镰,卡牌大师,残月之肃,魔法猫咪,青钢影,影流之主,符文法师,荣耀行刑官,幻翎
5495367627,暗裔剑魔,法外狂徒,猩红收割者,圣枪游侠,蒸汽机器人,无畏战车,披甲龙龟,刀锋舞者,暗夜猎手,腕豪
5494446556,无双剑姬,狂野女猎手,虚空行者,赏金猎人,殇之木乃伊,青钢影,岩雀,皮城执法官,愁云使者,解脱者
5494411079,青钢影,翠神,虚空行者,赏金猎人,曙光女神,战争之影,影流之主,符文法师,虚空之女,殇之木乃伊
5494345328,蛮族之王,战争之影,愁云使者,众星之子,曙光女神,解脱者,痛苦之拥,法外狂徒,圣枪游侠,弗雷尔卓德之心
5493197856,迷失之牙,刀锋之影,解脱者,暗夜猎手,殇之木乃伊,腕豪,破败之王,魔蛇之拥,探险家,幻翎
5493192734,武器大师,法外狂徒,九尾妖狐,残月之肃,魂锁典狱长,青钢影,傲之追猎者,暮光星灵,星籁歌姬,星界游神
5490791247,腕豪,含羞蓓蕾,麦林炮手,荣耀行刑官,蒸汽机器人,暗裔剑魔,盲僧,诡术妖姬,赏金猎人,魂锁典狱长
5489582961,暗裔剑魔,盲僧,正义巨像,赏金猎人,殇之木乃伊,无双剑姬,时间刺客,仙灵女巫,圣枪游侠,星界游神
5489377704,暗裔剑魔,德邦总管,解脱者,赏金猎人,远古巫灵,无双剑姬,战争之影,星籁歌姬,残月之肃,唤潮鲛姬
5488953015,无双剑姬,无极剑圣,发条魔灵,暴走萝莉,魔法猫咪,熔岩巨兽,时间刺客,影哨,圣枪游侠,唤潮鲛姬
5488570237,腕豪,狂野女猎手,法外狂徒,残月之肃,镕铁少女,灵罗娃娃,破败之王,沙漠死神,圣枪游侠,魔法猫咪
5488556238,生化魔人,盲僧,暮光星灵,圣枪游侠,弗雷尔卓德之心,暮光之眼,时间刺客,封魔剑魂,虚空之女,殇之木乃伊
5486782800,放逐之刃,影流之主,卡牌大师,荣耀行刑官,时光守护者,刀锋舞者,盲僧,正义巨像,惩戒之箭,魔法猫咪
5486019931,暗裔剑魔,盲僧,沙漠皇帝,圣枪游侠,唤潮鲛姬,荒漠屠夫,时间刺客,解脱者,瘟疫之源,正义巨像
5485904366,暗裔剑魔,时间刺客,疾风剑豪,暗夜猎手,蒸汽机器人,酒桶,盲僧,元素女皇,愁云使者,殇之木乃伊
5485339892,腕豪,酒桶,猩红收割者,赏金猎人,殇之木乃伊,皮城执法官,含羞蓓蕾,疾风剑豪,爆破鬼才,星界游神
5485098017,武器大师,死亡颂唱者,光辉女郎,圣枪游侠,弗雷尔卓德之心,熔岩巨兽,永恒梦魇,虚空先知,沙漠玫瑰,深海泰坦
5485053638,铁铠冥魂,德玛西亚皇子,虚空行者,惩戒之箭,天启者,刀锋舞者,盲僧,冰晶凤凰,圣枪游侠,唤潮鲛姬
5506507069,虚空恐惧,法外狂徒,诡术妖姬,圣枪游侠,魔法猫咪,狂暴之心,影流之主,符文法师,探险家,曙光女神
5506448099,刀锋舞者,时间刺客,暗裔剑魔,圣枪游侠,魂锁典狱长,封魔剑魂,法外狂徒,卡牌大师,魔蛇之拥,众星之子
5504816694,炼金术士,盲僧,解脱者,暗夜猎手,曙光女神,法外狂徒,元素女皇,星籁歌姬,虚空之女,瓦洛兰之盾
5503710892,刀锋舞者,刀锋之影,愁云使者,探险家,仙灵女巫,不灭狂雷,德玛西亚皇子,暗黑元首,圣枪游侠,唤潮鲛姬
5503633471,狂暴之心,恶魔小丑,影流之主,赏金猎人,曙光女神,刀锋舞者,虚空掠夺者,正义巨像,圣枪游侠,唤潮鲛姬
5501620077,法外狂徒,狂野女猎手,冰霜女巫,探险家,曙光女神,盲僧,德玛西亚皇子,时间刺客,戏命师,酒桶
5501108946,灵罗娃娃,兽灵行者,愁云使者,皮城女警,堕落天使,青钢影,德邦总管,发条魔灵,戏命师,曙光女神
5500808736,元素女皇,盲僧,解脱者,圣枪游侠,腕豪,放逐之刃,虚空掠夺者,符文法师,赏金猎人,曙光女神
5500698798,狂暴之心,法外狂徒,刀锋舞者,荣耀行刑官,唤潮鲛姬,解脱者,翠神,影流之主,戏命师,曙光女神
5500751994,时光守护者,法外狂徒,祖安狂人,赏金猎人,殇之木乃伊,暗裔剑魔,盲僧,卡牌大师,爆破鬼才,幻翎
5500655650,亡灵战神,虚空掠夺者,虚空行者,圣枪游侠,唤潮鲛姬,腕豪,影流之镰,诡术妖姬,麦林炮手,牛头酋长
5499006189,腕豪,痛苦之拥,刀锋舞者,圣枪游侠,唤潮鲛姬,巨魔之王,含羞蓓蕾,封魔剑魂,戏命师,天启者
5498921874,巨魔之王,盲僧,解脱者,疾风剑豪,牛头酋长,暗裔剑魔,刀锋之影,发条魔灵,圣枪游侠,瓦洛兰之盾
5497762505,大发明家,刀锋之影,符文法师,探险家,天启者,无双剑姬,痛苦之拥,影哨,赏金猎人,深海泰坦
5497714267,青钢影,德玛西亚皇子,影流之主,诺克萨斯统领,幻翎,影哨,恶魔小丑,卡牌大师,赏金猎人,众星之子
5497578764,暗裔剑魔,狂野女猎手,卡牌大师,圣枪游侠,腕豪,青钢影,法外狂徒,诡术妖姬,赏金猎人,殇之木乃伊
5497590526,法外狂徒,含羞蓓蕾,蛮族之王,皮城女警,弗雷尔卓德之心,未来守护者,虚空遁地兽,时间刺客,暗黑元首,深海泰坦
5497422104,腕豪,远古恐惧,炼金术士,皮城女警,曙光女神,解脱者,岩雀,盲僧,圣枪游侠,唤潮鲛姬
5496679925,武器大师,狂野女猎手,法外狂徒,圣枪游侠,唤潮鲛姬,灵罗娃娃,元素女皇,远古巫灵,赏金猎人,深海泰坦
5496153164,齐天大圣,元素女皇,解脱者,圣枪游侠,唤潮鲛姬,未来守护者,战争之影,诡术妖姬,虚空之女,牛头酋长
5495965130,腕豪,痛苦之拥,蛮族之王,残月之肃,殇之木乃伊,灵罗娃娃,含羞蓓蕾,封魔剑魂,荣耀行刑官,曙光女神
5495959210,法外狂徒,含羞蓓蕾,离群之刺,麦林炮手,曙光女神,刀锋舞者,狂野女猎手,爆破鬼才,荣耀行刑官,腕豪
5495933240,暗夜猎手,德邦总管,虚空行者,爆破鬼才,星界游神,青钢影,盲僧,解脱者,赏金猎人,深海泰坦
5495186176,武器大师,狂野女猎手,封魔剑魂,深渊巨口,幻翎,刀锋舞者,时间刺客,法外狂徒,星籁歌姬,殇之木乃伊
5494854782,腕豪,刀锋之影,虚空行者,探险家,魔法猫咪,暗裔剑魔,时间刺客,影流之主,圣枪游侠,唤潮鲛姬
5494661965,无双剑姬,元素女皇,符文法师,圣枪游侠,深海泰坦,刀锋舞者,远古恐惧,时间刺客,赏金猎人,魔法猫咪
5493375695,狂暴之心,元素女皇,法外狂徒,探险家,幻翎,灵罗娃娃,影流之镰,卡牌大师,残月之肃,弗雷尔卓德之心
5493333562,狂暴之心,永恒梦魇,封魔剑魂,涤魂圣枪,殇之木乃伊,猩红收割者,元素女皇,诡术妖姬,圣枪游侠,唤潮鲛姬
5493234125,无畏战车,刀锋之影,诡术妖姬,死亡颂唱者,幻翎,铁铠冥魂,盲僧,刀锋舞者,荣耀行刑官,魂锁典狱长
5493125810,天启者,影流之主,英勇投弹手,圣枪游侠,殇之木乃伊,迅捷斥候,虚空掠夺者,影哨,赏金猎人,曙光女神
5492919805,酒桶,狂野女猎手,影流之主,赏金猎人,镕铁少女,暗裔剑魔,盲僧,诡术妖姬,虚空之女,殇之木乃伊
5492203337,蛮族之王,盲僧,含羞蓓蕾,圣枪游侠,唤潮鲛姬,暴怒骑士,德玛西亚皇子,熔岩巨兽,虚空之女,殇之木乃伊
5491718638,刀锋舞者,时间刺客,影流之主,麦林炮手,曙光女神,灵罗娃娃,狂野女猎手,未来守护者,圣枪游侠,唤潮鲛姬
5491419965,酒桶,虚空遁地兽,蛮族之王,圣枪游侠,殇之木乃伊,武器大师,盲僧,冰晶凤凰,探险家,唤潮鲛姬
5491209930,迷失之牙,痛苦之拥,诺克萨斯之手,魔蛇之拥,幻翎,炼金术士,刀锋之影,机械公敌,赏金猎人,魂锁典狱长
5491203926,圣锤之毅,影流之主,机械公敌,戏命师,唤潮鲛姬,蛮族之王,狂野女猎手,炼金术士,圣枪游侠,魂锁典狱长
5491129217,武器大师,法外狂徒,解脱者,圣枪游侠,唤潮鲛姬,蛮族之王,痛苦之拥,符文法师,探险家,众星之子
5490344769,诺克萨斯之手,永猎双子,虚空之眼,残月之肃,幻翎,未来守护者,皎月女神,封魔剑魂,戏命师,正义巨像
5489252726,不屈之枪,岩雀,蛮族之王,赏金猎人,曙光女神,放逐之刃,德玛西亚皇子,诡术妖姬,暴走萝莉,唤潮鲛姬
5489110390,放逐之刃,岩雀,远古巫灵,探险家,众星之子,虚空先知,德玛西亚皇子,元素女皇,戏命师,复仇焰魂
5489124612,武器大师,蜘蛛女皇,皎月女神,探险家,风暴之怒,圣锤之毅,破败之王,暗黑元首,虚空之女,深海泰坦
5488581666,诺克萨斯之手,法外狂徒,解脱者,虚空之女,深海泰坦,灵罗娃娃,战争之影,封魔剑魂,探险家,天启者
5488555092,诺克萨斯之手,翠神,蛮族之王,残月之肃,唤潮鲛姬,德玛西亚之翼,法外狂徒,愁云使者,圣枪游侠,众星之子
5488477553,灵罗娃娃,虚空掠夺者,法外狂徒,邪恶小法师,曙光女神,封魔剑魂,刀锋之影,愁云使者,皮城女警,天启者
5488384802,灵罗娃娃,元素女皇,机械先驱,圣枪游侠,幻翎,无双剑姬,刀锋之影,卡牌大师,戏命师,琴瑟仙女
5488327651,圣锤之毅,刀锋之影,暮光星灵,圣枪游侠,琴瑟仙女,青钢影,岩雀,刀锋舞者,探险家,星籁歌姬
5487904101,酒桶,皎月女神,元素女皇,赏金猎人,幻翎,武器大师,刀锋之影,解脱者,逆羽,魂锁典狱长
5487136892,法外狂徒,痛苦之拥,发条魔灵,暴走萝莉,殇之木乃伊,暗裔剑魔,死亡颂唱者,蛮族之王,虚空之女,深海泰坦
5487027798,解脱者,刀锋之影,刀锋舞者,爆破鬼才,深海泰坦,封魔剑魂,时间刺客,山隐之焰,圣枪游侠,风暴之怒
5487001421,法外狂徒,生化魔人,冰晶凤凰,暗夜猎手,众星之子,青钢影,元素女皇,猩红收割者,逆羽,镕铁少女
5486923963,狂暴之心,法外狂徒,封魔剑魂,赏金猎人,幻翎,亡灵战神,盲僧,解脱者,残月之肃,曙光女神
5485603983,迷失之牙,傲之追猎者,潮汐海灵,探险家,幻翎,诺克萨斯之手,狂野女猎手,蛮族之王,逆羽,曙光女神
5485507442,暗裔剑魔,盲僧,时间刺客,戏命师,幻翎,祖安怒兽,破败之王,愁云使者,圣枪游侠,唤潮鲛姬
5485504220,蛮族之王,破败之王,狂暴之心,暗黑元首,殇之木乃伊,诺克萨斯之手,战争之影,机械先驱,圣枪游侠,唤潮鲛姬
5485417135,圣枪游侠,时间刺客,影流之主,死亡颂唱者,镕铁少女,海洋之灾,皎月女神,刀锋舞者,探险家,腕豪
5485218414,腕豪,雪原双子,黑暗之女,麦林炮手,风暴之怒,魔蛇之拥,影流之镰,刀锋之影,探险家,瓦洛兰之盾
5485124344,封魔剑魂,德邦总管,离群之刺,探险家,星界游神,齐天大圣,破败之王,刀锋舞者,爆破鬼才,荆棘之兴
5485116964,炼金术士,岩雀,机械先驱,探险家,魔法猫咪,青钢影,含羞蓓蕾,风暴之怒,荣耀行刑官,天启者
5505777867,无畏战车,岩雀,刀锋舞者,赏金猎人,仙灵女巫,青钢影,德玛西亚皇子,封魔剑魂,猩红收割者,星界游神
5505491426,法外狂徒,盲僧,机械公敌,戏命师,曙光女神,齐天大圣,虚空掠夺者,卡牌大师,残月之肃,魂锁典狱长
5505329675,圣枪游侠,元素女皇,猩红收割者,爆破鬼才,魂锁典狱长,法外狂徒,刀锋之影,机械公敌,荣耀行刑官,曙光女神
5505337321,不屈之枪,影流之镰,机械公敌,虚空之女,殇之木乃伊,法外狂徒,元素女皇,诡术妖姬,战争女神,星界游神
5505131284,法外狂徒,德邦总管,暗黑元首,探险家,众星之子,未来守护者,死亡颂唱者,机械公敌,赏金猎人,涤魂圣枪
5504989994,暮光之眼,战争之影,符文法师,麦林炮手,正义巨像,青钢影,远古恐惧,机械公敌,寒冰射手,涤魂圣枪
5505007204,无双剑姬,蜘蛛女皇,影流之主,残月之肃,魂锁典狱长,沙漠死神,虚空掠夺者,机械公敌,圣枪游侠,唤潮鲛姬
5504962702,青钢影,德玛西亚皇子,正义巨像,荣耀行刑官,远古巫灵,铁铠冥魂,刀锋之影,黑暗之女,探险家,血港鬼影
5504757810,青钢影,岩雀,影流之主,圣枪游侠,唤潮鲛姬,时光守护者,影流之镰,机械公敌,戏命师,深海泰坦
5504660312,巨魔之王,法外狂徒,沙漠皇帝,戏命师,星界游神,无畏战车,刀锋之影,诡术妖姬,圣枪游侠,唤潮鲛姬
5504005594,圣锤之毅,刀锋之影,机械公敌,圣枪游侠,幻翎,暴怒骑士,盲僧,发条魔灵,赏金猎人,唤潮鲛姬
5502841133,祖安狂人,龙血武姬,放逐之刃,暗夜猎手,曙光女神,齐天大圣,刀锋之影,诡术妖姬,赏金猎人,正义巨像
5502805411,灵罗娃娃,法外狂徒,虚空先知,圣枪游侠,唤潮鲛姬,青钢影,盲僧,符文法师,寒冰射手,星界游神
5502831574,德玛西亚之力,盲僧,符文法师,圣枪游侠,唤潮鲛姬,无双剑姬,虚空掠夺者,诡术妖姬,皮城女警,魂锁典狱长
5502463698,灵罗娃娃,盲僧,英勇投弹手,圣枪游侠,星界游神,青钢影,岩雀,刀锋舞者,暴走萝莉,蒸汽机器人
5502471566,青钢影,法外狂徒,符文法师,赏金猎人,唤潮鲛姬,圣枪游侠,德邦总管,虚空行者,星籁歌姬,众星之子
5502205688,巨魔之王,元素女皇,符文法师,探险家,天启者,暗裔剑魔,德玛西亚皇子,远古巫灵,瘟疫之源,仙灵女巫
5502162617,腕豪,狂野女猎手,影哨,寒冰射手,远古巫灵,死亡颂唱者,元素女皇,疾风剑豪,戏命师,幻翎
5501478964,灵罗娃娃,法外狂徒,卡牌大师,赏金猎人,星界游神,刀锋舞者,德玛西亚皇子,不祥之刃,探险家,血港鬼影
5501421063,影流之主,岩雀,符文法师,沙漠玫瑰,魔法猫咪,封魔剑魂,盲僧,不祥之刃,赏金猎人,复仇焰魂
5500908921,无双剑姬,德邦总管,符文法师,圣枪游侠,唤潮鲛姬,青钢影,皎月女神,蛮族之王,赏金猎人,深海泰坦
5500946151,猩红收割者,德玛西亚皇子,不祥之刃,探险家,星界游神,狂暴之心,法外狂徒,解脱者,圣枪游侠,唤潮鲛姬
5500972488,符文法师,永猎双子,暗裔剑魔,逆羽,血港鬼影,诺克萨斯之手,法外狂徒,虚空行者,探险家,魔法猫咪
5500799456,祖安狂人,元素女皇,符文法师,戏命师,血港鬼影,不屈之枪,皎月女神,暮光星灵,赏金猎人,幻翎
5499855021,放逐之刃,机械公敌,刀锋之影,星籁歌姬,曙光女神,海洋之灾,虚空掠夺者,天启者,刀锋舞者,蒸汽机器人
5499792739,暗裔剑魔,德玛西亚皇子,岩雀,暴走萝莉,魂锁典狱长,无双剑姬,虚空掠夺者,卡牌大师,戏命师,星界游神
5499709341,青钢影,雪原双子,蛮族之王,戏命师,牛头酋长,腕豪,痛苦之拥,封魔剑魂,探险家,曙光女神
5499317148,青钢影,含羞蓓蕾,刀锋之影,逆羽,幻翎,放逐之刃,盲僧,卡牌大师,探险家,魔法猫咪
5499305344,刀锋舞者,影流之主,卡牌大师,探险家,深海泰坦,暮光之眼,元素女皇,时间刺客,残月之肃,魂锁典狱长
5499253120,齐天大圣,元素女皇,解脱者,逆羽,曙光女神,法外狂徒,影流之镰,卡牌大师,圣枪游侠,唤潮鲛姬
5499118993,圣锤之毅,虚空遁地兽,卡牌大师,探险家,光辉女郎,酒桶,永恒梦魇,疾风剑豪,赏金猎人,弗雷尔卓德之心
5499034252,暮光之眼,战争之影,诡术妖姬,圣枪游侠,唤潮鲛姬,青钢影,德玛西亚皇子,卡牌大师,寒冰射手,风暴之怒
5498501372,刀锋舞者,盲僧,符文法师,魔蛇之拥,瘟疫之源,未来守护者,远古恐惧,封魔剑魂,赏金猎人,殇之木乃伊
5498391992,灵罗娃娃,盲僧,影流之主,死亡颂唱者,魔法猫咪,荒漠屠夫,元素女皇,卡牌大师,虚空之女,牛头酋长
5498161316,暗裔剑魔,狂野女猎手,影流之主,赏金猎人,风暴之怒,青钢影,刀锋之影,符文法师,戏命师,魔法猫咪
5498094700,腕豪,破败之王,符文法师,赏金猎人,魂锁典狱长,荒漠屠夫,德玛西亚皇子,解脱者,探险家,众星之子
5498022628,刀锋舞者,远古恐惧,卡牌大师,暴走萝莉,魂锁典狱长,封魔剑魂,无极剑圣,时光守护者,武器大师,仙灵女巫
5498019056,暮光之眼,元素女皇,不祥之刃,暴走萝莉,曙光女神,法外狂徒,虚空掠夺者,卡牌大师,圣枪游侠,魔法猫咪
5497815652,青钢影,虚空掠夺者,卡牌大师,圣枪游侠,琴瑟仙女,迷失之牙,生化魔人,疾风剑豪,虚空之女,魔法猫咪
5497802904,法外狂徒,盲僧,符文法师,探险家,魔法猫咪,暮光之眼,狂野女猎手,卡牌大师,圣枪游侠,琴瑟仙女
5497668596,狂暴之心,德邦总管,影哨,圣枪游侠,光辉女郎,青钢影,刀锋之影,九尾妖狐,探险家,魔法猫咪
5497673544,大发明家,刀锋之影,解脱者,探险家,幻翎,刀锋舞者,德玛西亚皇子,诡术妖姬,复仇之矛,魂锁典狱长
5497616551,大发明家,影流之主,元素女皇,爆破鬼才,幻翎,符文法师,战争之影,炼金术士,残月之肃,魂锁典狱长
5497524238,青钢影,盲僧,卡牌大师,探险家,唤潮鲛姬,无双剑姬,元素女皇,诡术妖姬,赏金猎人,魂锁典狱长
5497432835,熔岩巨兽,永猎双子,诺克萨斯之手,暴走萝莉,唤潮鲛姬,影哨,酒桶,疾风剑豪,复仇之矛,深海泰坦
5497376961,不屈之枪,雪原双子,卡牌大师,腕豪,涤魂圣枪,青钢影,刀锋之影,离群之刺,圣枪游侠,唤潮鲛姬
5497289412,影哨,岩雀,封魔剑魂,逆羽,时光守护者,青钢影,盲僧,诡术妖姬,麦林炮手,弗雷尔卓德之心
5496403781,离群之刺,刀锋之影,刀锋舞者,赏金猎人,涤魂圣枪,青钢影,盲僧,暮光星灵,圣枪游侠,众星之子
5496450785,圣锤之毅,法外狂徒,爆破鬼才,疾风剑豪,深海泰坦,青钢影,虚空掠夺者,符文法师,圣枪游侠,唤潮鲛姬
5496349039,青钢影,诺克萨斯之手,符文法师,赏金猎人,仙灵女巫,法外狂徒,皎月女神,刀锋舞者,复仇焰魂,唤潮鲛姬
5495627072,武器大师,刀锋之影,暮光星灵,圣枪游侠,魂锁典狱长,海兽祭司,时间刺客,诡术妖姬,探险家,魔法猫咪
5495621766,封魔剑魂,元素女皇,卡牌大师,死亡颂唱者,瓦洛兰之盾,法外狂徒,刀锋之影,发条魔灵,圣枪游侠,天启者
5495547747,山隐之焰,元素女皇,符文法师,暗夜猎手,魔法猫咪,诺克萨斯之手,虚空掠夺者,不祥之刃,赏金猎人,光辉女郎
5495243250,蛮族之王,盲僧,诡术妖姬,赏金猎人,殇之木乃伊,放逐之刃,德邦总管,冰霜女巫,死亡颂唱者,牛头酋长
5495201799,放逐之刃,虚空掠夺者,皎月女神,圣枪游侠,幻翎,法外狂徒,元素女皇,诡术妖姬,暗夜猎手,仙灵女巫
5495149057,放逐之刃,盲僧,星籁歌姬,圣枪游侠,唤潮鲛姬,刀锋舞者,圣锤之毅,岩雀,探险家,远古巫灵
5494894884,刀锋舞者,德玛西亚皇子,远古巫灵,圣枪游侠,深海泰坦,无双剑姬,盲僧,诡术妖姬,深渊巨口,弗雷尔卓德之心
5494891480,大发明家,刀锋之影,暗裔剑魔,瘟疫之源,众星之子,无双剑姬,盲僧,诡术妖姬,探险家,殇之木乃伊
5494857514,无双剑姬,虚空掠夺者,诡术妖姬,远古巫灵,幻翎,大发明家,时间刺客,刀锋之影,荣耀行刑官,众星之子
5494741072,无双剑姬,德玛西亚皇子,诡术妖姬,残月之肃,魂锁典狱长,腕豪,岩雀,冰霜女巫,探险家,曙光女神
5494486801,蛮族之王,法外狂徒,解脱者,残月之肃,天启者,暮光之眼,时间刺客,疾风剑豪,虚空之女,幻翎
5494392924,青钢影,法外狂徒,诡术妖姬,赏金猎人,牛头酋长,未来守护者,刀锋之影,卡牌大师,逆羽,幻翎
5494041492,暮光之眼,盲僧,诡术妖姬,虚空之女,曙光女神,诺克萨斯之手,永恒梦魇,爆破鬼才,赏金猎人,殇之木乃伊
5493609092,暮光之眼,盲僧,时间刺客,暗夜猎手,血港鬼影,铁铠冥魂,永猎双子,诡术妖姬,虚空之女,殇之木乃伊
5493304070,无双剑姬,刀锋之影,暮光星灵,圣枪游侠,唤潮鲛姬,大发明家,永猎双子,符文法师,暗夜猎手,仙灵女巫
5493192013,元素女皇,德玛西亚皇子,炼金术士,赏金猎人,唤潮鲛姬,法外狂徒,影流之镰,邪恶小法师,圣枪游侠,曙光女神
5493114337,铁铠冥魂,盲僧,诡术妖姬,圣枪游侠,唤潮鲛姬,放逐之刃,狂野女猎手,亡灵战神,赏金猎人,殇之木乃伊
5492859813,法外狂徒,岩雀,刀锋之影,圣枪游侠,风暴之怒,武器大师,时间刺客,刀锋舞者,赏金猎人,熔岩巨兽
5492873005,暗裔剑魔,德玛西亚皇子,冰晶凤凰,赏金猎人,风暴之怒,大发明家,盲僧,封魔剑魂,瘟疫之源,殇之木乃伊
5492620083,放逐之刃,德玛西亚皇子,卡牌大师,探险家,魔法猫咪,大发明家,法外狂徒,暮光星灵,圣枪游侠,殇之木乃伊
5492673195,腕豪,圣锤之毅,暮光星灵,探险家,殇之木乃伊,放逐之刃,德玛西亚皇子,诡术妖姬,麦林炮手,曙光女神
5492526755,山隐之焰,德邦总管,暮光星灵,圣枪游侠,牛头酋长,蛮族之王,刀锋之影,愁云使者,戏命师,血港鬼影
5492470880,暮光之眼,盲僧,机械公敌,瘟疫之源,仙灵女巫,猩红收割者,雪原双子,刀锋之影,赏金猎人,幻翎
5491725551,暗裔剑魔,元素女皇,符文法师,探险家,众星之子,荒漠屠夫,死亡颂唱者,蛮族之王,圣枪游侠,唤潮鲛姬
5491672858,灵罗娃娃,雪原双子,蛮族之王,残月之肃,幻翎,巨魔之王,元素女皇,解脱者,圣枪游侠,唤潮鲛姬
5491627850,暗夜猎手,刀锋之影,不祥之刃,爆破鬼才,仙灵女巫,德玛西亚之翼,元素女皇,虚空行者,死亡颂唱者,时光守护者
5491503729,刀锋舞者,影流之主,解脱者,暗夜猎手,众星之子,含羞蓓蕾,战争之影,星籁歌姬,圣枪游侠,天启者
5490823899,刀锋之影,酒桶,符文法师,残月之肃,牛头酋长,暗裔剑魔,狂野女猎手,发条魔灵,赏金猎人,冰晶凤凰
5490739637,诺克萨斯之手,盲僧,冰霜女巫,暗夜猎手,蒸汽机器人,狂暴之心,德玛西亚皇子,疾风剑豪,探险家,魔法猫咪
5490650022,诺克萨斯之手,德玛西亚皇子,诡术妖姬,荣耀行刑官,巨魔之王,无畏战车,时间刺客,元素女皇,逆羽,弗雷尔卓德之心
5490656948,迷失之牙,刀锋之影,黑暗之女,暗夜猎手,仙灵女巫,无畏战车,德玛西亚皇子,蛮族之王,爆破鬼才,光辉女郎
5490388916,暗裔剑魔,德邦总管,岩雀,暮光星灵,不屈之枪,腕豪,破败之王,诡术妖姬,圣枪游侠,殇之木乃伊
5490375525,青钢影,德邦总管,符文法师,探险家,蒸汽机器人,法外狂徒,盲僧,魔蛇之拥,封魔剑魂,仙灵女巫
5490372261,未来守护者,德邦总管,诡术妖姬,虚空之女,星界游神,山隐之焰,盲僧,影哨,星籁歌姬,天启者
5490067136,离群之刺,含羞蓓蕾,刀锋之影,圣枪游侠,唤潮鲛姬,暗裔剑魔,狂野女猎手,冰晶凤凰,残月之肃,魂锁典狱长
5490100862,青钢影,德邦总管,远古巫灵,荣耀行刑官,魔法猫咪,大发明家,破败之王,解脱者,圣枪游侠,唤潮鲛姬
5489118258,山隐之焰,破败之王,符文法师,残月之肃,魂锁典狱长,沙漠皇帝,虚空掠夺者,虚空恐惧,虚空之女,风暴之怒
5488974892,放逐之刃,法外狂徒,九尾妖狐,荣耀行刑官,曙光女神,暗裔剑魔,影流之主,刀锋舞者,远古巫灵,风暴之怒
5488971641,狂暴之心,虚空掠夺者,卡牌大师,探险家,风暴之怒,刀锋之影,永恒梦魇,符文法师,沙漠玫瑰,岩雀
5488859029,青钢影,德玛西亚皇子,潮汐海灵,暗夜猎手,仙灵女巫,符文法师,时间刺客,封魔剑魂,荣耀行刑官,深海泰坦
5487490955,解脱者,祖安狂人,疾风剑豪,戏命师,诺克萨斯统领,狂暴之心,德玛西亚皇子,雪原双子,皮城女警,天启者
5487152640,暗裔剑魔,傲之追猎者,符文法师,赏金猎人,镕铁少女,腕豪,不灭狂雷,英勇投弹手,逆羽,酒桶
5487037259,灵罗娃娃,元素女皇,腕豪,探险家,仙灵女巫,法外狂徒,皎月女神,疾风剑豪,荣耀行刑官,殇之木乃伊
